selector,r_val,r_eval,outer_repeats,regret_mean,regret_sd,regret_mcse,oracle_match_rate,selected_test_sr_mean,oracle_test_sr_mean,selected_model_mode,selected_model_entropy,oracle_match_mcse,regret_ci95_halfwidth
SRCV,0.22,0.1,25,1.01880317651724,0.7215211622535199,0.14430423245070398,0.28,18.13748806498391,17.118684888466667,KNN,0.5929533174474745,0.0897997772825746,0.2828362956033798
SRCV,0.22,0.15,25,0.6260328781009623,0.4953284146583,0.09906568293166,0.28,19.062689550416497,18.436656672315536,KNN,0.5929533174474745,0.0897997772825746,0.1941687385460536
SRCV,0.22,0.19,25,0.24494558066434935,0.2974508974347432,0.05949017948694864,0.28,19.982457747697648,19.7375121670333,KNN,0.5929533174474745,0.0897997772825746,0.11660075179441932
SRCV,0.22,0.2,25,0.19055503466180057,0.27986781594218557,0.05597356318843712,0.36,20.22950223964068,20.03894720497888,KNN,0.5929533174474745,0.096,0.10970818384933674
SRCV,0.22,0.21,25,0.14410957848089892,0.23253243596024487,0.04650648719204897,0.48,20.474684440528975,20.330574862048078,KNN,0.5929533174474745,0.09991996797437437,0.09115271489641598
SRCV,0.22,0.24,25,0.06431981774732932,0.15578469256914868,0.031156938513829734,0.8,21.270962908979516,21.20664309123219,KNN,0.5929533174474745,0.08,0.06106759948710628
SRCV,0.22,0.32,25,0.35510340591371387,0.6029492213540918,0.12058984427081836,0.72,23.822406073547903,23.467302667634193,KNN,0.5929533174474745,0.0897997772825746,0.23635609477080397
SRCV,0.22,0.4,25,0.7354057296674041,1.2204827339473983,0.24409654678947965,0.72,26.900680686891903,26.165274957224497,KNN,0.5929533174474745,0.0897997772825746,0.4784292317073801
SRCV,0.22,0.5,25,1.2570316401059427,2.0634682581067754,0.4126936516213551,0.72,31.537586360947575,30.280554720841632,KNN,0.5929533174474745,0.0897997772825746,0.808879557177856
SRCV,0.24,0.0,25,4.842851089994128,1.107282277912227,0.22145645558244542,0.04,17.56852057905031,12.725669489056184,KNN,0.167944147734173,0.039191835884530846,0.434054652941593
SRCV,0.24,0.025,25,2.9507503952703558,0.7424359920332242,0.14848719840664484,0.04,17.760129401981217,14.809379006710863,KNN,0.167944147734173,0.039191835884530846,0.2910349088770239
SRCV,0.24,0.1,25,1.4431895854791088,0.49343514688775103,0.09868702937755021,0.04,18.561874473945778,17.118684888466667,KNN,0.167944147734173,0.039191835884530846,0.1934265775799984
SRCV,0.24,0.15,25,0.9130522353136261,0.4156387284149192,0.08312774568298384,0.08,19.34970890762916,18.436656672315536,KNN,0.167944147734173,0.054258639865002144,0.16293038153864833
SRCV,0.24,0.19,25,0.3919141822456571,0.35408414198042415,0.07081682839608483,0.08,20.12942634927896,19.7375121670333,KNN,0.167944147734173,0.054258639865002144,0.13880098365632626
SRCV,0.24,0.2,25,0.303223244816369,0.3295638613830776,0.06591277227661552,0.24,20.342170449795248,20.03894720497888,KNN,0.167944147734173,0.0854166260162505,0.1291890336621664
SRCV,0.24,0.21,25,0.23602869190294853,0.29901826953313093,0.05980365390662619,0.36,20.566603553951026,20.330574862048078,KNN,0.167944147734173,0.096,0.11721516165698732
SRCV,0.24,0.24,25,0.06348083554968781,0.14826617277725407,0.029653234555450814,0.8,21.270123926781874,21.20664309123219,KNN,0.167944147734173,0.08,0.05812033972868359
SRCV,0.24,0.32,25,0.040313695137478046,0.20156847568739028,0.04031369513747805,0.96,23.507616362771667,23.467302667634193,KNN,0.167944147734173,0.039191835884530866,0.07901484246945699
SRCV,0.24,0.4,25,0.0988102074514218,0.494051037257109,0.0988102074514218,0.96,26.264085164675922,26.165274957224497,KNN,0.167944147734173,0.039191835884530866,0.19366800660478672
SRCV,0.24,0.5,25,0.17722709042049786,0.8861354521024895,0.1772270904204979,0.96,30.45778181126213,30.280554720841632,KNN,0.167944147734173,0.039191835884530866,0.34736509722417586
SRCV,0.27,0.0,25,5.0602022041912305,0.46281417806687,0.092562835613374,0.0,17.785871693247415,12.725669489056184,KNN,-0.0,0.0,0.18142315780221305
SRCV,0.27,0.025,25,3.0893723912419193,0.4236133282233857,0.08472266564467715,0.0,17.89875139795278,14.809379006710863,KNN,-0.0,0.0,0.1660564246635672
SRCV,0.27,0.1,25,1.5201552252322645,0.40020323979470324,0.08004064795894064,0.0,18.638840113698933,17.118684888466667,KNN,-0.0,0.0,0.15687966999952366
SRCV,0.27,0.15,25,0.9665976940842681,0.3775972784873126,0.07551945569746252,0.04,19.403254366399803,18.436656672315536,KNN,-0.0,0.039191835884530846,0.14801813316702653
SRCV,0.27,0.19,25,0.4198801723189716,0.34941966556486503,0.069883933112973,0.04,20.157392339352274,19.7375121670333,KNN,-0.0,0.039191835884530846,0.1369725089014271
SRCV,0.27,0.2,25,0.32779000411469894,0.3289092392232188,0.06578184784464376,0.2,20.36673720909358,20.03894720497888,KNN,-0.0,0.08,0.12893242177550177
SRCV,0.27,0.21,25,0.25118425223018903,0.29614491551821326,0.05922898310364265,0.32,20.581759114278267,20.330574862048078,KNN,-0.0,0.0932952303175248,0.11608880688313959
SRCV,0.27,0.24,25,0.0650691647363817,0.14776964651225563,0.029553929302451126,0.76,21.27171225596857,21.20664309123219,KNN,-0.0,0.0854166260162505,0.057925701432804205
SRCV,0.27,0.32,25,0.0,0.0,0.0,1.0,23.467302667634193,23.467302667634193,KNN,-0.0,0.0,0.0
SRCV,0.27,0.4,25,0.0,0.0,0.0,1.0,26.165274957224497,26.165274957224497,KNN,-0.0,0.0,0.0
SRCV,0.27,0.5,25,0.0,0.0,0.0,1.0,30.280554720841632,30.280554720841632,KNN,-0.0,0.0,0.0
SRCV,0.32,0.0,25,5.0602022041912305,0.46281417806687,0.092562835613374,0.0,17.785871693247415,12.725669489056184,KNN,-0.0,0.0,0.18142315780221305
SRCV,0.32,0.025,25,3.0893723912419193,0.4236133282233857,0.08472266564467715,0.0,17.89875139795278,14.809379006710863,KNN,-0.0,0.0,0.1660564246635672
SRCV,0.32,0.1,25,1.5201552252322645,0.40020323979470324,0.08004064795894064,0.0,18.638840113698933,17.118684888466667,KNN,-0.0,0.0,0.15687966999952366
SRCV,0.32,0.15,25,0.9665976940842681,0.3775972784873126,0.07551945569746252,0.04,19.403254366399803,18.436656672315536,KNN,-0.0,0.039191835884530846,0.14801813316702653
SRCV,0.32,0.19,25,0.4198801723189716,0.34941966556486503,0.069883933112973,0.04,20.157392339352274,19.7375121670333,KNN,-0.0,0.039191835884530846,0.1369725089014271
SRCV,0.32,0.2,25,0.32779000411469894,0.3289092392232188,0.06578184784464376,0.2,20.36673720909358,20.03894720497888,KNN,-0.0,0.08,0.12893242177550177
SRCV,0.32,0.21,25,0.25118425223018903,0.29614491551821326,0.05922898310364265,0.32,20.581759114278267,20.330574862048078,KNN,-0.0,0.0932952303175248,0.11608880688313959
SRCV,0.32,0.24,25,0.0650691647363817,0.14776964651225563,0.029553929302451126,0.76,21.27171225596857,21.20664309123219,KNN,-0.0,0.0854166260162505,0.057925701432804205
SRCV,0.32,0.32,25,0.0,0.0,0.0,1.0,23.467302667634193,23.467302667634193,KNN,-0.0,0.0,0.0
SRCV,0.32,0.4,25,0.0,0.0,0.0,1.0,26.165274957224497,26.165274957224497,KNN,-0.0,0.0,0.0
SRCV,0.32,0.5,25,0.0,0.0,0.0,1.0,30.280554720841632,30.280554720841632,KNN,-0.0,0.0,0.0
SRCV,0.4,0.0,25,5.0602022041912305,0.46281417806687,0.092562835613374,0.0,17.785871693247415,12.725669489056184,KNN,-0.0,0.0,0.18142315780221305
SRCV,0.4,0.025,25,3.0893723912419193,0.4236133282233857,0.08472266564467715,0.0,17.89875139795278,14.809379006710863,KNN,-0.0,0.0,0.1660564246635672
SRCV,0.4,0.1,25,1.5201552252322645,0.40020323979470324,0.08004064795894064,0.0,18.638840113698933,17.118684888466667,KNN,-0.0,0.0,0.15687966999952366
SRCV,0.4,0.15,25,0.9665976940842681,0.3775972784873126,0.07551945569746252,0.04,19.403254366399803,18.436656672315536,KNN,-0.0,0.039191835884530846,0.14801813316702653
SRCV,0.4,0.19,25,0.4198801723189716,0.34941966556486503,0.069883933112973,0.04,20.157392339352274,19.7375121670333,KNN,-0.0,0.039191835884530846,0.1369725089014271
SRCV,0.4,0.2,25,0.32779000411469894,0.3289092392232188,0.06578184784464376,0.2,20.36673720909358,20.03894720497888,KNN,-0.0,0.08,0.12893242177550177
SRCV,0.4,0.21,25,0.25118425223018903,0.29614491551821326,0.05922898310364265,0.32,20.581759114278267,20.330574862048078,KNN,-0.0,0.0932952303175248,0.11608880688313959
SRCV,0.4,0.24,25,0.0650691647363817,0.14776964651225563,0.029553929302451126,0.76,21.27171225596857,21.20664309123219,KNN,-0.0,0.0854166260162505,0.057925701432804205
SRCV,0.4,0.32,25,0.0,0.0,0.0,1.0,23.467302667634193,23.467302667634193,KNN,-0.0,0.0,0.0
SRCV,0.4,0.4,25,0.0,0.0,0.0,1.0,26.165274957224497,26.165274957224497,KNN,-0.0,0.0,0.0
SRCV,0.4,0.5,25,0.0,0.0,0.0,1.0,30.280554720841632,30.280554720841632,KNN,-0.0,0.0,0.0
SRCV,0.5,0.0,25,5.0602022041912305,0.46281417806687,0.092562835613374,0.0,17.785871693247415,12.725669489056184,KNN,-0.0,0.0,0.18142315780221305
SRCV,0.5,0.025,25,3.0893723912419193,0.4236133282233857,0.08472266564467715,0.0,17.89875139795278,14.809379006710863,KNN,-0.0,0.0,0.1660564246635672
SRCV,0.5,0.1,25,1.5201552252322645,0.40020323979470324,0.08004064795894064,0.0,18.638840113698933,17.118684888466667,KNN,-0.0,0.0,0.15687966999952366
SRCV,0.5,0.15,25,0.9665976940842681,0.3775972784873126,0.07551945569746252,0.04,19.403254366399803,18.436656672315536,KNN,-0.0,0.039191835884530846,0.14801813316702653
SRCV,0.5,0.19,25,0.4198801723189716,0.34941966556486503,0.069883933112973,0.04,20.157392339352274,19.7375121670333,KNN,-0.0,0.039191835884530846,0.1369725089014271
SRCV,0.5,0.2,25,0.32779000411469894,0.3289092392232188,0.06578184784464376,0.2,20.36673720909358,20.03894720497888,KNN,-0.0,0.08,0.12893242177550177
SRCV,0.5,0.21,25,0.25118425223018903,0.29614491551821326,0.05922898310364265,0.32,20.581759114278267,20.330574862048078,KNN,-0.0,0.0932952303175248,0.11608880688313959
SRCV,0.5,0.24,25,0.0650691647363817,0.14776964651225563,0.029553929302451126,0.76,21.27171225596857,21.20664309123219,KNN,-0.0,0.0854166260162505,0.057925701432804205
SRCV,0.5,0.32,25,0.0,0.0,0.0,1.0,23.467302667634193,23.467302667634193,KNN,-0.0,0.0,0.0
SRCV,0.5,0.4,25,0.0,0.0,0.0,1.0,26.165274957224497,26.165274957224497,KNN,-0.0,0.0,0.0
SRCV,0.5,0.5,25,0.0,0.0,0.0,1.0,30.280554720841632,30.280554720841632,KNN,-0.0,0.0,0.0
clean,0.0,0.0,25,0.0,0.0,0.0,1.0,12.725669489056184,12.725669489056184,HistGB,-0.0,0.0,0.0
clean,0.0,0.025,25,0.0,0.0,0.0,1.0,14.809379006710863,14.809379006710863,HistGB,-0.0,0.0,0.0
clean,0.0,0.1,25,0.0,0.0,0.0,1.0,17.118684888466667,17.118684888466667,HistGB,-0.0,0.0,0.0
clean,0.0,0.15,25,0.009129237901180715,0.026707056325500366,0.005341411265100073,0.88,18.445785910216713,18.436656672315536,HistGB,-0.0,0.06499230723708768,0.010469166079596142
clean,0.0,0.19,25,0.031244984910813685,0.12007741452827445,0.02401548290565489,0.84,19.768757151944115,19.7375121670333,HistGB,-0.0,0.07332121111929345,0.047070346495083584
clean,0.0,0.2,25,0.05158617267396423,0.1570088339223781,0.03140176678447562,0.72,20.090533377652843,20.03894720497888,HistGB,-0.0,0.0897997772825746,0.061547462897572215
clean,0.0,0.21,25,0.10194341754043662,0.2068598584667921,0.04137197169335842,0.56,20.43251827958851,20.330574862048078,HistGB,-0.0,0.09927738916792685,0.0810890645189825
clean,0.0,0.24,25,0.3228179421458181,0.336470530828331,0.0672941061656662,0.2,21.529461033378006,21.20664309123219,HistGB,-0.0,0.08,0.13189644808470574
clean,0.0,0.32,25,1.5010175580934604,0.41120907905658405,0.08224181581131682,0.0,24.968320225727652,23.467302667634193,HistGB,-0.0,0.0,0.16119395899018096
clean,0.0,0.4,25,2.8263392186992995,0.44034353139303734,0.08806870627860747,0.0,28.991614175923797,26.165274957224497,HistGB,-0.0,0.0,0.17261466430607064
clean,0.0,0.5,25,4.706924210235701,0.4750289955574938,0.09500579911149876,0.0,34.987478931077334,30.280554720841632,HistGB,-0.0,0.0,0.18621136625853757
clean,0.025,0.0,25,0.0,0.0,0.0,1.0,12.725669489056184,12.725669489056184,HistGB,-0.0,0.0,0.0
clean,0.025,0.025,25,0.0,0.0,0.0,1.0,14.809379006710863,14.809379006710863,HistGB,-0.0,0.0,0.0
clean,0.025,0.1,25,0.0,0.0,0.0,1.0,17.118684888466667,17.118684888466667,HistGB,-0.0,0.0,0.0
clean,0.025,0.15,25,0.009129237901180715,0.026707056325500366,0.005341411265100073,0.88,18.445785910216713,18.436656672315536,HistGB,-0.0,0.06499230723708768,0.010469166079596142
clean,0.025,0.19,25,0.031244984910813685,0.12007741452827445,0.02401548290565489,0.84,19.768757151944115,19.7375121670333,HistGB,-0.0,0.07332121111929345,0.047070346495083584
clean,0.025,0.2,25,0.05158617267396423,0.1570088339223781,0.03140176678447562,0.72,20.090533377652843,20.03894720497888,HistGB,-0.0,0.0897997772825746,0.061547462897572215
clean,0.025,0.21,25,0.10194341754043662,0.2068598584667921,0.04137197169335842,0.56,20.43251827958851,20.330574862048078,HistGB,-0.0,0.09927738916792685,0.0810890645189825
clean,0.025,0.24,25,0.3228179421458181,0.336470530828331,0.0672941061656662,0.2,21.529461033378006,21.20664309123219,HistGB,-0.0,0.08,0.13189644808470574
clean,0.025,0.32,25,1.5010175580934604,0.41120907905658405,0.08224181581131682,0.0,24.968320225727652,23.467302667634193,HistGB,-0.0,0.0,0.16119395899018096
clean,0.025,0.4,25,2.8263392186992995,0.44034353139303734,0.08806870627860747,0.0,28.991614175923797,26.165274957224497,HistGB,-0.0,0.0,0.17261466430607064
clean,0.025,0.5,25,4.706924210235701,0.4750289955574938,0.09500579911149876,0.0,34.987478931077334,30.280554720841632,HistGB,-0.0,0.0,0.18621136625853757
clean,0.05,0.0,25,0.0,0.0,0.0,1.0,12.725669489056184,12.725669489056184,HistGB,-0.0,0.0,0.0
clean,0.05,0.025,25,0.0,0.0,0.0,1.0,14.809379006710863,14.809379006710863,HistGB,-0.0,0.0,0.0
clean,0.05,0.1,25,0.0,0.0,0.0,1.0,17.118684888466667,17.118684888466667,HistGB,-0.0,0.0,0.0
clean,0.05,0.15,25,0.009129237901180715,0.026707056325500366,0.005341411265100073,0.88,18.445785910216713,18.436656672315536,HistGB,-0.0,0.06499230723708768,0.010469166079596142
clean,0.05,0.19,25,0.031244984910813685,0.12007741452827445,0.02401548290565489,0.84,19.768757151944115,19.7375121670333,HistGB,-0.0,0.07332121111929345,0.047070346495083584
clean,0.05,0.2,25,0.05158617267396423,0.1570088339223781,0.03140176678447562,0.72,20.090533377652843,20.03894720497888,HistGB,-0.0,0.0897997772825746,0.061547462897572215
clean,0.05,0.21,25,0.10194341754043662,0.2068598584667921,0.04137197169335842,0.56,20.43251827958851,20.330574862048078,HistGB,-0.0,0.09927738916792685,0.0810890645189825
clean,0.05,0.24,25,0.3228179421458181,0.336470530828331,0.0672941061656662,0.2,21.529461033378006,21.20664309123219,HistGB,-0.0,0.08,0.13189644808470574
clean,0.05,0.32,25,1.5010175580934604,0.41120907905658405,0.08224181581131682,0.0,24.968320225727652,23.467302667634193,HistGB,-0.0,0.0,0.16119395899018096
clean,0.05,0.4,25,2.8263392186992995,0.44034353139303734,0.08806870627860747,0.0,28.991614175923797,26.165274957224497,HistGB,-0.0,0.0,0.17261466430607064
clean,0.05,0.5,25,4.706924210235701,0.4750289955574938,0.09500579911149876,0.0,34.987478931077334,30.280554720841632,HistGB,-0.0,0.0,0.18621136625853757
clean,0.075,0.0,25,0.0,0.0,0.0,1.0,12.725669489056184,12.725669489056184,HistGB,-0.0,0.0,0.0
clean,0.075,0.025,25,0.0,0.0,0.0,1.0,14.809379006710863,14.809379006710863,HistGB,-0.0,0.0,0.0
clean,0.075,0.1,25,0.0,0.0,0.0,1.0,17.118684888466667,17.118684888466667,HistGB,-0.0,0.0,0.0
clean,0.075,0.15,25,0.009129237901180715,0.026707056325500366,0.005341411265100073,0.88,18.445785910216713,18.436656672315536,HistGB,-0.0,0.06499230723708768,0.010469166079596142
clean,0.075,0.19,25,0.031244984910813685,0.12007741452827445,0.02401548290565489,0.84,19.768757151944115,19.7375121670333,HistGB,-0.0,0.07332121111929345,0.047070346495083584
clean,0.075,0.2,25,0.05158617267396423,0.1570088339223781,0.03140176678447562,0.72,20.090533377652843,20.03894720497888,HistGB,-0.0,0.0897997772825746,0.061547462897572215
clean,0.075,0.21,25,0.10194341754043662,0.2068598584667921,0.04137197169335842,0.56,20.43251827958851,20.330574862048078,HistGB,-0.0,0.09927738916792685,0.0810890645189825
clean,0.075,0.24,25,0.3228179421458181,0.336470530828331,0.0672941061656662,0.2,21.529461033378006,21.20664309123219,HistGB,-0.0,0.08,0.13189644808470574
clean,0.075,0.32,25,1.5010175580934604,0.41120907905658405,0.08224181581131682,0.0,24.968320225727652,23.467302667634193,HistGB,-0.0,0.0,0.16119395899018096
clean,0.075,0.4,25,2.8263392186992995,0.44034353139303734,0.08806870627860747,0.0,28.991614175923797,26.165274957224497,HistGB,-0.0,0.0,0.17261466430607064
clean,0.075,0.5,25,4.706924210235701,0.4750289955574938,0.09500579911149876,0.0,34.987478931077334,30.280554720841632,HistGB,-0.0,0.0,0.18621136625853757
clean,0.1,0.0,25,0.0,0.0,0.0,1.0,12.725669489056184,12.725669489056184,HistGB,-0.0,0.0,0.0
clean,0.1,0.025,25,0.0,0.0,0.0,1.0,14.809379006710863,14.809379006710863,HistGB,-0.0,0.0,0.0
clean,0.1,0.1,25,0.0,0.0,0.0,1.0,17.118684888466667,17.118684888466667,HistGB,-0.0,0.0,0.0
clean,0.1,0.15,25,0.009129237901180715,0.026707056325500366,0.005341411265100073,0.88,18.445785910216713,18.436656672315536,HistGB,-0.0,0.06499230723708768,0.010469166079596142
clean,0.1,0.19,25,0.031244984910813685,0.12007741452827445,0.02401548290565489,0.84,19.768757151944115,19.7375121670333,HistGB,-0.0,0.07332121111929345,0.047070346495083584
clean,0.1,0.2,25,0.05158617267396423,0.1570088339223781,0.03140176678447562,0.72,20.090533377652843,20.03894720497888,HistGB,-0.0,0.0897997772825746,0.061547462897572215
clean,0.1,0.21,25,0.10194341754043662,0.2068598584667921,0.04137197169335842,0.56,20.43251827958851,20.330574862048078,HistGB,-0.0,0.09927738916792685,0.0810890645189825
clean,0.1,0.24,25,0.3228179421458181,0.336470530828331,0.0672941061656662,0.2,21.529461033378006,21.20664309123219,HistGB,-0.0,0.08,0.13189644808470574
clean,0.1,0.32,25,1.5010175580934604,0.41120907905658405,0.08224181581131682,0.0,24.968320225727652,23.467302667634193,HistGB,-0.0,0.0,0.16119395899018096
clean,0.1,0.4,25,2.8263392186992995,0.44034353139303734,0.08806870627860747,0.0,28.991614175923797,26.165274957224497,HistGB,-0.0,0.0,0.17261466430607064
clean,0.1,0.5,25,4.706924210235701,0.4750289955574938,0.09500579911149876,0.0,34.987478931077334,30.280554720841632,HistGB,-0.0,0.0,0.18621136625853757
clean,0.125,0.0,25,0.0,0.0,0.0,1.0,12.725669489056184,12.725669489056184,HistGB,-0.0,0.0,0.0
clean,0.125,0.025,25,0.0,0.0,0.0,1.0,14.809379006710863,14.809379006710863,HistGB,-0.0,0.0,0.0
clean,0.125,0.1,25,0.0,0.0,0.0,1.0,17.118684888466667,17.118684888466667,HistGB,-0.0,0.0,0.0
clean,0.125,0.15,25,0.009129237901180715,0.026707056325500366,0.005341411265100073,0.88,18.445785910216713,18.436656672315536,HistGB,-0.0,0.06499230723708768,0.010469166079596142
clean,0.125,0.19,25,0.031244984910813685,0.12007741452827445,0.02401548290565489,0.84,19.768757151944115,19.7375121670333,HistGB,-0.0,0.07332121111929345,0.047070346495083584
clean,0.125,0.2,25,0.05158617267396423,0.1570088339223781,0.03140176678447562,0.72,20.090533377652843,20.03894720497888,HistGB,-0.0,0.0897997772825746,0.061547462897572215
clean,0.125,0.21,25,0.10194341754043662,0.2068598584667921,0.04137197169335842,0.56,20.43251827958851,20.330574862048078,HistGB,-0.0,0.09927738916792685,0.0810890645189825
clean,0.125,0.24,25,0.3228179421458181,0.336470530828331,0.0672941061656662,0.2,21.529461033378006,21.20664309123219,HistGB,-0.0,0.08,0.13189644808470574
clean,0.125,0.32,25,1.5010175580934604,0.41120907905658405,0.08224181581131682,0.0,24.968320225727652,23.467302667634193,HistGB,-0.0,0.0,0.16119395899018096
clean,0.125,0.4,25,2.8263392186992995,0.44034353139303734,0.08806870627860747,0.0,28.991614175923797,26.165274957224497,HistGB,-0.0,0.0,0.17261466430607064
clean,0.125,0.5,25,4.706924210235701,0.4750289955574938,0.09500579911149876,0.0,34.987478931077334,30.280554720841632,HistGB,-0.0,0.0,0.18621136625853757
clean,0.15,0.0,25,0.0,0.0,0.0,1.0,12.725669489056184,12.725669489056184,HistGB,-0.0,0.0,0.0
clean,0.15,0.025,25,0.0,0.0,0.0,1.0,14.809379006710863,14.809379006710863,HistGB,-0.0,0.0,0.0
clean,0.15,0.1,25,0.0,0.0,0.0,1.0,17.118684888466667,17.118684888466667,HistGB,-0.0,0.0,0.0
clean,0.15,0.15,25,0.009129237901180715,0.026707056325500366,0.005341411265100073,0.88,18.445785910216713,18.436656672315536,HistGB,-0.0,0.06499230723708768,0.010469166079596142
clean,0.15,0.19,25,0.031244984910813685,0.12007741452827445,0.02401548290565489,0.84,19.768757151944115,19.7375121670333,HistGB,-0.0,0.07332121111929345,0.047070346495083584
clean,0.15,0.2,25,0.05158617267396423,0.1570088339223781,0.03140176678447562,0.72,20.090533377652843,20.03894720497888,HistGB,-0.0,0.0897997772825746,0.061547462897572215
clean,0.15,0.21,25,0.10194341754043662,0.2068598584667921,0.04137197169335842,0.56,20.43251827958851,20.330574862048078,HistGB,-0.0,0.09927738916792685,0.0810890645189825
clean,0.15,0.24,25,0.3228179421458181,0.336470530828331,0.0672941061656662,0.2,21.529461033378006,21.20664309123219,HistGB,-0.0,0.08,0.13189644808470574
clean,0.15,0.32,25,1.5010175580934604,0.41120907905658405,0.08224181581131682,0.0,24.968320225727652,23.467302667634193,HistGB,-0.0,0.0,0.16119395899018096
clean,0.15,0.4,25,2.8263392186992995,0.44034353139303734,0.08806870627860747,0.0,28.991614175923797,26.165274957224497,HistGB,-0.0,0.0,0.17261466430607064
clean,0.15,0.5,25,4.706924210235701,0.4750289955574938,0.09500579911149876,0.0,34.987478931077334,30.280554720841632,HistGB,-0.0,0.0,0.18621136625853757
clean,0.17,0.0,25,0.0,0.0,0.0,1.0,12.725669489056184,12.725669489056184,HistGB,-0.0,0.0,0.0
clean,0.17,0.025,25,0.0,0.0,0.0,1.0,14.809379006710863,14.809379006710863,HistGB,-0.0,0.0,0.0
clean,0.17,0.1,25,0.0,0.0,0.0,1.0,17.118684888466667,17.118684888466667,HistGB,-0.0,0.0,0.0
clean,0.17,0.15,25,0.009129237901180715,0.026707056325500366,0.005341411265100073,0.88,18.445785910216713,18.436656672315536,HistGB,-0.0,0.06499230723708768,0.010469166079596142
clean,0.17,0.19,25,0.031244984910813685,0.12007741452827445,0.02401548290565489,0.84,19.768757151944115,19.7375121670333,HistGB,-0.0,0.07332121111929345,0.047070346495083584
clean,0.17,0.2,25,0.05158617267396423,0.1570088339223781,0.03140176678447562,0.72,20.090533377652843,20.03894720497888,HistGB,-0.0,0.0897997772825746,0.061547462897572215
clean,0.17,0.21,25,0.10194341754043662,0.2068598584667921,0.04137197169335842,0.56,20.43251827958851,20.330574862048078,HistGB,-0.0,0.09927738916792685,0.0810890645189825
clean,0.17,0.24,25,0.3228179421458181,0.336470530828331,0.0672941061656662,0.2,21.529461033378006,21.20664309123219,HistGB,-0.0,0.08,0.13189644808470574
clean,0.17,0.32,25,1.5010175580934604,0.41120907905658405,0.08224181581131682,0.0,24.968320225727652,23.467302667634193,HistGB,-0.0,0.0,0.16119395899018096
clean,0.17,0.4,25,2.8263392186992995,0.44034353139303734,0.08806870627860747,0.0,28.991614175923797,26.165274957224497,HistGB,-0.0,0.0,0.17261466430607064
clean,0.17,0.5,25,4.706924210235701,0.4750289955574938,0.09500579911149876,0.0,34.987478931077334,30.280554720841632,HistGB,-0.0,0.0,0.18621136625853757
clean,0.18,0.0,25,0.0,0.0,0.0,1.0,12.725669489056184,12.725669489056184,HistGB,-0.0,0.0,0.0
clean,0.18,0.025,25,0.0,0.0,0.0,1.0,14.809379006710863,14.809379006710863,HistGB,-0.0,0.0,0.0
clean,0.18,0.1,25,0.0,0.0,0.0,1.0,17.118684888466667,17.118684888466667,HistGB,-0.0,0.0,0.0
clean,0.18,0.15,25,0.009129237901180715,0.026707056325500366,0.005341411265100073,0.88,18.445785910216713,18.436656672315536,HistGB,-0.0,0.06499230723708768,0.010469166079596142
clean,0.18,0.19,25,0.031244984910813685,0.12007741452827445,0.02401548290565489,0.84,19.768757151944115,19.7375121670333,HistGB,-0.0,0.07332121111929345,0.047070346495083584
clean,0.18,0.2,25,0.05158617267396423,0.1570088339223781,0.03140176678447562,0.72,20.090533377652843,20.03894720497888,HistGB,-0.0,0.0897997772825746,0.061547462897572215
clean,0.18,0.21,25,0.10194341754043662,0.2068598584667921,0.04137197169335842,0.56,20.43251827958851,20.330574862048078,HistGB,-0.0,0.09927738916792685,0.0810890645189825
clean,0.18,0.24,25,0.3228179421458181,0.336470530828331,0.0672941061656662,0.2,21.529461033378006,21.20664309123219,HistGB,-0.0,0.08,0.13189644808470574
clean,0.18,0.32,25,1.5010175580934604,0.41120907905658405,0.08224181581131682,0.0,24.968320225727652,23.467302667634193,HistGB,-0.0,0.0,0.16119395899018096
clean,0.18,0.4,25,2.8263392186992995,0.44034353139303734,0.08806870627860747,0.0,28.991614175923797,26.165274957224497,HistGB,-0.0,0.0,0.17261466430607064
clean,0.18,0.5,25,4.706924210235701,0.4750289955574938,0.09500579911149876,0.0,34.987478931077334,30.280554720841632,HistGB,-0.0,0.0,0.18621136625853757
clean,0.19,0.0,25,0.0,0.0,0.0,1.0,12.725669489056184,12.725669489056184,HistGB,-0.0,0.0,0.0
clean,0.19,0.025,25,0.0,0.0,0.0,1.0,14.809379006710863,14.809379006710863,HistGB,-0.0,0.0,0.0
clean,0.19,0.1,25,0.0,0.0,0.0,1.0,17.118684888466667,17.118684888466667,HistGB,-0.0,0.0,0.0
clean,0.19,0.15,25,0.009129237901180715,0.026707056325500366,0.005341411265100073,0.88,18.445785910216713,18.436656672315536,HistGB,-0.0,0.06499230723708768,0.010469166079596142
clean,0.19,0.19,25,0.031244984910813685,0.12007741452827445,0.02401548290565489,0.84,19.768757151944115,19.7375121670333,HistGB,-0.0,0.07332121111929345,0.047070346495083584
clean,0.19,0.2,25,0.05158617267396423,0.1570088339223781,0.03140176678447562,0.72,20.090533377652843,20.03894720497888,HistGB,-0.0,0.0897997772825746,0.061547462897572215
clean,0.19,0.21,25,0.10194341754043662,0.2068598584667921,0.04137197169335842,0.56,20.43251827958851,20.330574862048078,HistGB,-0.0,0.09927738916792685,0.0810890645189825
clean,0.19,0.24,25,0.3228179421458181,0.336470530828331,0.0672941061656662,0.2,21.529461033378006,21.20664309123219,HistGB,-0.0,0.08,0.13189644808470574
clean,0.19,0.32,25,1.5010175580934604,0.41120907905658405,0.08224181581131682,0.0,24.968320225727652,23.467302667634193,HistGB,-0.0,0.0,0.16119395899018096
